OrthoID,species,gender,chrom_num,chrom_name,Current_TMM_mean,Current_TMM_sem,positive_robust_TMM_mean,positive_robust_TMM_sem
OG0011938,G_corn,Male,LG2,"LG2,Neo-X",60.17556708,3.4378558399999974,3.865567358283595,0.2172472542759173
OG0011938,T_brev,Female,LG2,"LG2,Neo-X",29.391095040000003,0.8064165099999991,1.7130950556662152,0.043688277365705186
OG0011938,T_brev,Male,LG2,"LG2,Neo-X",28.20955213,2.3433027699999984,1.6490839971977294,0.12695035394003146
OG0011938,T_cast,Female,LG2,"LG2,Neo-X",71.62609700499999,21.321252545000004,3.126829440238128,0.9278002071000615
OG0011938,T_cast,Male,LG2,"LG2,Neo-X",103.4721863,4.579012599999999,4.512620832224479,0.1992570009490402
OG0011938,T_conf,Female,LG2,"LG2,Neo-X",25.024925525,1.3246562249999991,1.4010336108589931,0.07012266093449421
OG0011938,T_conf,Male,LG2,"LG2,Neo-X",20.748880184999997,0.21312427500000108,1.1746747474358865,0.01128205264934673
OG0011938,T_frem,Female,LG2,"LG2,Neo-X",79.85044676999999,6.792856189999998,3.987267974076587,0.3353053558569088
OG0011938,T_frem,Male,LG2,"LG2,Neo-X",70.630391375,8.273986425000004,3.5321525014728774,0.4084161190802217
OG0011939,G_corn,Female,LG5,Autosome,27.451941910000002,3.1974676299999993,1.7976744479930908,0.20205648391982195
OG0011939,G_corn,Male,LG5,Autosome,21.39945491,0.33018371,1.415201696520567,0.020865186832306426
OG0011939,T_brev,Female,LG5,Autosome,8.776500677000001,1.2960873129999997,0.596282459267061,0.07021659566532865
OG0011939,T_brev,Male,LG5,Autosome,8.694479651999998,0.48507541699999956,0.5918389028100889,0.02627935948531246
OG0011939,T_cast,Female,LG5,Autosome,20.354313995,1.614444895000001,0.8957236084082361,0.07025301655103292
OG0011939,T_cast,Male,LG5,Autosome,22.54009431,2.1681186100000005,0.9908384439298392,0.0943462815390379
OG0011939,T_conf,Female,LG5,Autosome,12.14373505,0.7194679199999996,0.7191485035655447,0.03808611174375123
OG0011939,T_conf,Male,LG5,Autosome,14.56129133,0.0691941900000006,0.847125465522219,0.003662898065501463
OG0011939,T_frem,Female,LG5,Autosome,23.57697717,0.18605600000000067,1.2095268852385281,0.009183997356097817
OG0011939,T_frem,Male,LG5,Autosome,21.20680163,1.0689569799999994,1.0925315403270615,0.052765286140207035
OG0011940,G_corn,Female,LG5,Autosome,8.935435144,1.8474617359999996,0.6275671366594808,0.11674602083542285
OG0011940,G_corn,Male,LG5,Autosome,8.1107763775,0.9300720105000002,0.5754547558399611,0.05877372407797277
OG0011940,T_brev,Female,LG5,Autosome,9.061287481499999,2.2570408085000007,0.6117110185175267,0.1222770412617957
OG0011940,T_brev,Male,LG5,Autosome,12.5548783465,3.5219759435000006,0.8009791756295551,0.19080594207448565
OG0011940,T_cast,Female,LG5,Autosome,18.860346885,0.9693579249999997,0.830713216024711,0.04218187846473376
OG0011940,T_cast,Male,LG5,Autosome,19.671474914999997,1.9165135949999987,0.8660096768039417,0.08339761965664028
OG0011940,T_conf,Female,LG5,Autosome,13.109252175,0.5694271450000006,0.7702595984330621,0.030143478634037324
OG0011940,T_conf,Male,LG5,Autosome,12.245009375,0.5655268549999999,0.7245096116170655,0.02993701094222831
OG0011940,T_frem,Female,LG5,Autosome,24.139977135000002,0.9641073750000002,1.2373173901942573,0.047589755681055446
OG0011940,T_frem,Male,LG5,Autosome,24.951157955,2.5778492049999997,1.2773584665701727,0.12724642195435237
OG0011942,G_corn,Female,LG3,Autosome,9.7395102895,2.7740907905000003,0.678378783721268,0.17530217536644432
OG0011942,G_corn,Male,LG3,Autosome,10.000455235,0.13799005499999994,0.6948685888688433,0.008719958590856142
OG0011942,T_brev,Female,LG3,Autosome,6.978451502,1.8111168709999996,0.49887166707658714,0.09811874536392606
OG0011942,T_brev,Male,LG3,Autosome,8.9291909325,3.2399952974999993,0.6045545793819187,0.17552940876763565
OG0011942,T_cast,Female,LG3,Autosome,8.338850150499999,0.36693135649999964,0.3728673728375595,0.015967119559870402
OG0011942,T_cast,Male,LG3,Autosome,8.29932141,0.5909375579999996,0.37114726875151205,0.025714811432322626
OG0011942,T_conf,Female,LG3,Autosome,9.298856073,1.7904800169999995,0.5685505747302038,0.09478174093212614
OG0011942,T_conf,Male,LG3,Autosome,7.022030088999999,2.141388123,0.44802338173499634,0.11335758700585252
OG0011942,T_frem,Female,LG3,Autosome,26.65977071,4.32103983,1.3616981010055853,0.2132928708255235
OG0011942,T_frem,Male,LG3,Autosome,36.193855825,8.742060415,1.832314541695335,0.43152093852500256
OG0011945,G_corn,Female,LG5,Autosome,2.6644214660000003,0.685999548,0.2312851031835737,0.04335013600730869
OG0011945,G_corn,Male,LG5,Autosome,3.123783731,0.2082505750000001,0.26031342648558176,0.013159907723219455
OG0011945,T_brev,Female,LG5,Autosome,1.3201134125,0.27716760149999997,0.1923265494883946,0.015015782664369398
OG0011945,T_brev,Male,LG5,Autosome,0.941717103,0.29631512800000004,0.17182661835033403,0.016053115653247706
OG0011945,T_cast,Female,LG5,Autosome,4.916811131,0.474614077,0.2239563975421074,0.020652962953457914
OG0011945,T_cast,Male,LG5,Autosome,4.546764474,0.497345731,0.2078537148185354,0.0216421371703297
OG0011945,T_conf,Female,LG5,Autosome,0.844565013,0.03949099200000003,0.1210100172229874,0.002090514799024796
OG0011945,T_conf,Male,LG5,Autosome,1.5777955525,0.2803309185,0.1598246738394048,0.014839736964532592
OG0011945,T_frem,Female,LG5,Autosome,2.155448158,0.39110885900000003,0.152128758815398,0.01930570756655231
OG0011945,T_frem,Male,LG5,Autosome,2.9219818479999997,0.06261998400000024,0.1899659872967152,0.0030910143585526975
OG0011946,G_corn,Female,LG5,Autosome,20.934076349999998,0.24817783999999943,1.3857931875358271,0.015683017794058562
OG0011946,G_corn,Male,LG5,Autosome,21.66115803,1.360305499999999,1.431739412731332,0.08596132258164396
