OrthoID,species,gender,chrom_num,chrom_name,TMM,ancestral_node,ACE,TMM_log2(Current:Ancestral),TMM(Current:Ancestral)
OG0009838,T_cast,Male,LG4,Autosome,1.12677609,D_Tfree-Tcast_anc,4.77808535389467,-2.084231770375449,0.23582167469686416
OG0009838,T_frem,Male,LG4,Autosome,9.071456908,D_Tfree-Tcast_anc,4.77808535389467,0.9249016454993937,1.8985548051387897
OG0009839,G_corn,Male,LG5,Autosome,0.606376335,A_MRCA,1.01064182530253,-0.7369864363040233,0.5999913320611727
OG0009839,T_brev,Male,LG5,Autosome,0.194338183,B_Tbrev_anc,1.12826808637879,-2.537468615041597,0.1722446866539797
OG0009839,T_conf,Male,LG5,Autosome,2.025710766,C_Tconf_anc,1.4241246585083,0.5083527628278057,1.4224251745783487
OG0009839,T_cast,Male,LG5,Autosome,2.181897331,D_Tfree-Tcast_anc,1.67931377650786,0.37771139714185603,1.299279123129249
OG0009839,T_frem,Male,LG5,Autosome,1.244667557,D_Tfree-Tcast_anc,1.67931377650786,-0.4321113613906244,0.7411762914184455
OG0009840,G_corn,Male,LG6,Autosome,1.8365176915,A_MRCA,3.48753516204833,-0.925234968690704,0.5265947456201016
OG0009840,T_brev,Male,LG6,Autosome,3.4857198865,B_Tbrev_anc,3.96791999995983,-0.18692630010978484,0.8784753438918347
OG0009840,T_conf,Male,LG6,Autosome,3.451205578,C_Tconf_anc,4.36855394809179,-0.3400553933271115,0.7900109782340005
OG0009840,T_cast,Male,LG6,Autosome,7.092535025,D_Tfree-Tcast_anc,6.08195383585173,0.22176650411243423,1.166160614898312
OG0009840,T_frem,Male,LG6,Autosome,5.527519927,D_Tfree-Tcast_anc,6.08195383585173,-0.13790254480998268,0.9088395072018685
OG0009841,G_corn,Male,LG4,Autosome,90.32421856,A_MRCA,88.0784786753987,0.03632331788891339,1.0254970330820277
OG0009841,T_brev,Male,LG4,Autosome,85.86913158,B_Tbrev_anc,87.4250516767751,-0.025907142252585245,0.9822028118149979
OG0009841,T_conf,Male,LG4,Autosome,95.28384252,C_Tconf_anc,87.4162303445162,0.12433042802864017,1.0900017324526206
OG0009841,T_cast,Male,LG4,Autosome,100.443347,D_Tfree-Tcast_anc,81.1810090279114,0.30716783135760994,1.2372764049467022
OG0009841,T_frem,Male,LG4,Autosome,60.25870874,D_Tfree-Tcast_anc,81.1810090279114,-0.4299725135986982,0.7422759271110074
OG0009842,G_corn,Male,LG3,Autosome,40.182918395,A_MRCA,52.2538975722312,-0.37895630298750127,0.7689937069183148
OG0009842,T_brev,Male,LG3,Autosome,63.41787135,B_Tbrev_anc,55.7661047286832,0.1855009515133119,1.1372117822922123
OG0009842,T_conf,Male,LG3,Autosome,55.193984585,C_Tconf_anc,55.9859558630595,-0.020553930084439797,0.985854108126748
OG0009842,T_cast,Male,LG3,Autosome,55.2305895,D_Tfree-Tcast_anc,57.1540952687949,-0.04938934973283032,0.9663452678281639
OG0009842,T_frem,Male,LG3,Autosome,59.388587175,D_Tfree-Tcast_anc,57.1540952687949,0.05532883630309926,1.0390959194734222
OG0009843,G_corn,Male,LG3,Autosome,9.9477755995,A_MRCA,16.3658530775714,-0.7182429365550503,0.6078372787748497
OG0009843,T_brev,Male,LG3,Autosome,19.59698323,B_Tbrev_anc,18.2332755391779,0.10405782281043768,1.0747922493625404
OG0009843,T_conf,Male,LG3,Autosome,18.293483335,C_Tconf_anc,19.0057670647579,-0.05510744238819704,0.9625227581012147
OG0009843,T_cast,Male,LG3,Autosome,23.746976555,D_Tfree-Tcast_anc,21.4751096254215,0.14507834641760914,1.1057907023156306
OG0009843,T_frem,Male,LG3,Autosome,19.860639665,D_Tfree-Tcast_anc,21.4751096254215,-0.11275340653836205,0.9248213402128413
OG0009844,G_corn,Male,LG5,Autosome,47.54664316,A_MRCA,63.569319634517,-0.4189871587479638,0.7479495365588753
OG0009844,T_brev,Male,LG5,Autosome,76.475018225,B_Tbrev_anc,68.2313241126179,0.1645543317575779,1.1208197879726858
OG0009844,T_conf,Male,LG5,Autosome,86.753636685,C_Tconf_anc,68.9868555835847,0.33060273222587366,1.2575386419792538
OG0009844,T_cast,Male,LG5,Autosome,68.57595353,D_Tfree-Tcast_anc,56.8204924297634,0.2712914429251641,1.2068877019108502
OG0009844,T_frem,Male,LG5,Autosome,41.826059795,D_Tfree-Tcast_anc,56.8204924297634,-0.4420092386194824,0.7361087172326388
OG0009845,G_corn,Male,LG5,Autosome,0.4891759375,A_MRCA,0.671411189114542,-0.45684314021839695,0.7285787687648249
