OrthoID,species,gender,chrom_num,chrom_name,Robust_TMM,ancestral_node,Robust_ACE,Robust_log2(Current:Ancestral),Robust(Current:Ancestral)
OG0011193,G_corn,Male,LG3,Autosome,0.300411834609787,A_MRCA,0.368930618324457,-0.296407877890223,0.8142773185216875
OG0011193,T_brev,Male,LG3,Autosome,0.590921939206712,B_Tbrev_anc,0.388867042617856,0.6036905947536352,1.5195989231399525
OG0011193,T_conf,Male,LG3,Autosome,0.303102373239946,C_Tconf_anc,0.351666479741494,-0.214402678024364,0.8619029412833236
OG0011193,T_cast,Male,LG3,Autosome,0.219193149979107,D_Tfree-Tcast_anc,0.298194190786736,-0.4440494390703509,0.7350684780303807
OG0011193,T_frem,Male,LG3,Autosome,0.362959652759448,D_Tfree-Tcast_anc,0.298194190786736,0.2835570322805342,1.2171922323565028
OG0011194,G_corn,Male,LG3,Autosome,0.211510067964012,A_MRCA,0.204961480148398,0.045373538455629296,1.031950334330493
OG0011194,T_brev,Male,LG3,Autosome,0.125702337659552,B_Tbrev_anc,0.203056084019967,-0.6918667748195724,0.6190523089531825
OG0011194,T_conf,Male,LG3,Autosome,0.252105958359567,C_Tconf_anc,0.220680563362112,0.19207064719625921,1.1424021876629409
OG0011194,T_cast,Male,LG3,Autosome,0.332965355220819,D_Tfree-Tcast_anc,0.239366585784148,0.4761502995361176,1.3910268809242863
OG0011194,T_frem,Male,LG3,Autosome,0.150742474259072,D_Tfree-Tcast_anc,0.239366585784148,-0.6671357961918274,0.6297557103271132
OG0011196,G_corn,Male,LG7,Autosome,0.256702905056898,A_MRCA,0.193803777897057,0.40550292862799836,1.324550572967939
OG0011196,T_brev,Male,LG7,Autosome,0.164485167698817,B_Tbrev_anc,0.175502465194764,-0.09353379937737248,0.9372242578830984
OG0011196,T_conf,Male,LG7,Autosome,0.22849361673937,C_Tconf_anc,0.167362806101968,0.4491749163572808,1.3652592356760394
OG0011196,T_cast,Male,LG7,Autosome,0.101269849636819,D_Tfree-Tcast_anc,0.0989928304288413,0.03280876789848161,1.02300185981261
OG0011196,T_frem,Male,LG7,Autosome,0.0785141183877853,D_Tfree-Tcast_anc,0.0989928304288413,-0.33437193919421576,0.7931293412629852
OG0011197,G_corn,Male,LG7,Autosome,1.03609727906012,A_MRCA,1.04723291426318,-0.015422882782009015,0.9893666107592741
OG0011197,T_brev,Male,LG7,Autosome,1.15548229058804,B_Tbrev_anc,1.0504729710206,0.1374561070989581,1.0999638472043853
OG0011197,T_conf,Male,LG7,Autosome,0.93087903343555,C_Tconf_anc,1.02693334693258,-0.14167693796812886,0.9064648998068457
OG0011197,T_cast,Male,LG7,Autosome,1.02858783453787,D_Tfree-Tcast_anc,1.04468708221157,-0.022405877230687803,0.9845894067727743
OG0011197,T_frem,Male,LG7,Autosome,1.06551279106953,D_Tfree-Tcast_anc,1.04468708221157,0.028477039337234625,1.0199348773547314
OG0011198,G_corn,Male,LG4,Autosome,1.23114273991608,A_MRCA,0.884748584047057,0.47665858614665046,1.39151705028397
OG0011198,T_brev,Male,LG4,Autosome,0.289673540357219,B_Tbrev_anc,0.783960734500338,-1.436353486677963,0.36950006245127076
OG0011198,T_conf,Male,LG4,Autosome,0.604883586898367,C_Tconf_anc,0.844239069466717,-0.48099408081338124,0.7164837648184839
OG0011198,T_cast,Male,LG4,Autosome,1.30168790959143,D_Tfree-Tcast_anc,1.18206098026591,0.13907912861796062,1.101201994924669
OG0011198,T_frem,Male,LG4,Autosome,1.15237017556398,D_Tfree-Tcast_anc,1.18206098026591,-0.03670023554006817,0.9748821717342779
OG0011199,G_corn,Male,LG4,Autosome,0.828677927197108,A_MRCA,0.580346731453491,0.5138963906388695,1.4279014290675267
OG0011199,T_brev,Male,LG4,Autosome,0.741255614392824,B_Tbrev_anc,0.508091565567181,0.5448826116349192,1.4589016323570785
OG0011199,T_conf,Male,LG4,Autosome,0.462873706210774,C_Tconf_anc,0.408894917361982,0.17888848187697273,1.1320113959768452
OG0011199,T_cast,Male,LG4,Autosome,0.0539164853222468,D_Tfree-Tcast_anc,0.121408367671084,-1.171069498916531,0.4440920041715392
OG0011199,T_frem,Male,LG4,Autosome,0.112364580384278,D_Tfree-Tcast_anc,0.121408367671084,-0.111680517802602,0.9255093577132414
OG0011200,G_corn,Male,LG2,"LG2,Neo-X",0.66638401246317,A_MRCA,0.658814955569644,0.01648048309051583,1.0114888965855084
OG0011200,T_brev,Male,LG2,"LG2,Neo-X",0.468150266757101,B_Tbrev_anc,0.656612640794784,-0.4880708442163424,0.7129778467110192
OG0011200,T_conf,Male,LG2,"LG2,Neo-X",0.830136517267344,C_Tconf_anc,0.700993614050951,0.24394730790302763,1.1842283590432345
OG0011200,T_cast,Male,LG2,"LG2,Neo-X",0.624726273775523,D_Tfree-Tcast_anc,0.708552907966794,-0.18165137803253484,0.8816931900938588
OG0011200,T_frem,Male,LG2,"LG2,Neo-X",0.794392003688678,D_Tfree-Tcast_anc,0.708552907966794,0.1649755169830636,1.1211470516269573
OG0011201,G_corn,Male,LGX,X,1.05117009273372,A_MRCA,0.689509923239479,0.6083529147791901,1.5245177151259504
OG0011201,T_brev,Male,LGX,X,0.432684835052064,B_Tbrev_anc,0.584280230034698,-0.4333439170683681,0.7405433434336272
OG0011201,T_conf,Male,LGX,X,0.318273001878052,C_Tconf_anc,0.558869012459371,-0.8122454015143109,0.5694948096647066
OG0011201,T_cast,Male,LGX,X,0.98730956950832,D_Tfree-Tcast_anc,0.68615471630968,0.5249685941228631,1.4389022563574727
OG0011201,T_frem,Male,LGX,X,0.418886306110552,D_Tfree-Tcast_anc,0.68615471630968,-0.7119751948992684,0.6104837526490126
OG0011202,G_corn,Male,LG4,Autosome,0.88385778338717,A_MRCA,1.09382602146233,-0.30749713105265897,0.8080423815530968
OG0011202,T_brev,Male,LG4,Autosome,1.53326363222596,B_Tbrev_anc,1.15491898977647,0.4088141187108695,1.3275940960350103
OG0011202,T_conf,Male,LG4,Autosome,1.13523831007479,C_Tconf_anc,1.09929737835048,0.04641346867628118,1.0326944577801507
OG0011202,T_cast,Male,LG4,Autosome,0.918113654999977,D_Tfree-Tcast_anc,0.933616756924379,-0.02415769673989862,0.9833945761904768
OG0011202,T_frem,Male,LG4,Autosome,0.905011787288111,D_Tfree-Tcast_anc,0.933616756924379,-0.044893872701930015,0.9693611222976529
OG0011203,G_corn,Male,LG5,Autosome,1.7628600006545,A_MRCA,2.14451356206926,-0.2827325336247077,0.8220325727170972
OG0011203,T_brev,Male,LG5,Autosome,1.74432726106723,B_Tbrev_anc,2.25556059064957,-0.3708153053898116,0.7733453352121603
OG0011203,T_conf,Male,LG5,Autosome,2.30413540590822,C_Tconf_anc,2.44507256131128,-0.0856517786514432,0.9423587023006483
OG0011203,T_cast,Male,LG5,Autosome,2.82368372445766,D_Tfree-Tcast_anc,3.02416863628831,-0.09896008652158532,0.9337057763826578
OG0011203,T_frem,Male,LG5,Autosome,3.37882252030006,D_Tfree-Tcast_anc,3.02416863628831,0.15998198132413313,1.117273183696208
OG0011204,G_corn,Male,LG8,Autosome,1.52036519946453,A_MRCA,1.32432934186563,0.1991559634980989,1.1480265153098075
OG0011204,T_brev,Male,LG8,Autosome,1.25392078891342,B_Tbrev_anc,1.26729017943556,-0.015300690373988755,0.9894504110115534
OG0011204,T_conf,Male,LG8,Autosome,1.17195446364237,C_Tconf_anc,1.23683908680525,-0.0777413025460159,0.9475399638844884
OG0011204,T_cast,Male,LG8,Autosome,1.44342178584551,D_Tfree-Tcast_anc,1.21291630434361,0.251012932252942,1.1900423637446624
OG0011204,T_frem,Male,LG8,Autosome,0.976042016449838,D_Tfree-Tcast_anc,1.21291630434361,-0.3134648435963605,0.8047068152637618
OG0011205,G_corn,Male,LG9,Autosome,0.816326153873736,A_MRCA,0.847531920703805,-0.0541220258323844,0.9631804229814079
OG0011205,T_brev,Male,LG9,Autosome,0.64716000181996,B_Tbrev_anc,0.85661164124461,-0.40451883966712365,0.7554882173672912
OG0011205,T_conf,Male,LG9,Autosome,0.970333514995865,C_Tconf_anc,0.912744291536016,0.08826996290453704,1.0630945862865213
OG0011205,T_cast,Male,LG9,Autosome,0.965285586697529,D_Tfree-Tcast_anc,1.00582091967385,-0.05934572251669175,0.9596992544264589
OG0011205,T_frem,Male,LG9,Autosome,1.07113543647499,D_Tfree-Tcast_anc,1.00582091967385,0.09076744393686038,1.0649365264965052
OG0011207,G_corn,Male,LG3,Autosome,1.034311603631,A_MRCA,0.703682142369003,0.5556750803653976,1.4698562623017635
OG0011207,T_brev,Male,LG3,Autosome,0.483224072079058,B_Tbrev_anc,0.607481234147019,-0.3301475176392055,0.7954551431659713
OG0011207,T_conf,Male,LG3,Autosome,0.458983489455275,C_Tconf_anc,0.580776536142601,-0.33954091044988804,0.7902927561498084
OG0011207,T_cast,Male,LG3,Autosome,0.636636286903025,D_Tfree-Tcast_anc,0.611044774200955,0.05919129269197286,1.0418815670840738
OG0011207,T_frem,Male,LG3,Autosome,0.593511377160219,D_Tfree-Tcast_anc,0.611044774200955,-0.04200241165343161,0.9713058718754873
OG0011209,G_corn,Male,LG7,Autosome,0.675284114906238,A_MRCA,0.815305230740502,-0.2718456503485949,0.8282592695902494
OG0011209,T_brev,Male,LG7,Autosome,1.25173274095808,B_Tbrev_anc,0.856046181235647,0.5481660304085617,1.4622257167846777
OG0011209,T_conf,Male,LG7,Autosome,0.632969241852684,C_Tconf_anc,0.784199550465662,-0.30908541898996555,0.8071532832132119
OG0011209,T_cast,Male,LG7,Autosome,0.75118053056958,D_Tfree-Tcast_anc,0.726287612980729,0.04861869632746473,1.0342741871731627
OG0011209,T_frem,Male,LG7,Autosome,0.685977177876459,D_Tfree-Tcast_anc,0.726287612980729,-0.08238039529675366,0.9444979724508401
OG0011211,G_corn,Male,LG9,Autosome,1.92077689423334,A_MRCA,1.60501115483524,0.2591066299299487,1.1967374111057283
OG0011211,T_brev,Male,LG9,Autosome,1.32626071203836,B_Tbrev_anc,1.51313503829217,-0.19017634159134292,0.8764985797535101
OG0011211,T_conf,Male,LG9,Autosome,1.49204082933899,C_Tconf_anc,1.5041628150266,-0.011673721904332031,0.9919410415105923
OG0011211,T_cast,Male,LG9,Autosome,1.42435522396194,D_Tfree-Tcast_anc,1.49158913597006,-0.06654120539617475,0.9549246435316826
OG0011211,T_frem,Male,LG9,Autosome,1.55547563938669,D_Tfree-Tcast_anc,1.49158913597006,0.06050560636130385,1.0428311670258186
OG0011213,G_corn,Male,LG3,Autosome,1.8266248983486,A_MRCA,2.07237216300448,-0.1821027063158276,0.88141740704546
OG0011213,T_brev,Male,LG3,Autosome,1.68788105976721,B_Tbrev_anc,2.14387550079757,-0.34500788303503005,0.7873036746486819
OG0011213,T_conf,Male,LG3,Autosome,3.56496347533703,C_Tconf_anc,2.29664043493235,0.6343622915324858,1.5522514630994204
OG0011213,T_cast,Male,LG3,Autosome,1.75040013770113,D_Tfree-Tcast_anc,1.67206695378667,0.0660521390065619,1.0468481143874422
OG0011213,T_frem,Male,LG3,Autosome,1.42745764437158,D_Tfree-Tcast_anc,1.67206695378667,-0.2281846792613898,0.8537084242582919
OG0011214,G_corn,Male,LG9,Autosome,0.866428444024769,A_MRCA,0.788399941933203,0.1361529359099226,1.0989707100944675
OG0011214,T_brev,Male,LG9,Autosome,0.853728666875042,B_Tbrev_anc,0.765696542363915,0.15700488094738402,1.1149699909044224
OG0011214,T_conf,Male,LG9,Autosome,0.850768938275283,C_Tconf_anc,0.730947852882007,0.218998875785993,1.1639256274176621
OG0011214,T_cast,Male,LG9,Autosome,0.555467254065433,D_Tfree-Tcast_anc,0.550545556920296,0.012839914442591303,1.0089396728086744
OG0011214,T_frem,Male,LG9,Autosome,0.497596532792098,D_Tfree-Tcast_anc,0.550545556920296,-0.14588551691101873,0.9038244456564316
OG0011215,G_corn,Male,LG3,Autosome,0.283945898593642,A_MRCA,0.522282512498629,-0.8792143258331349,0.5436634231447436
OG0011215,T_brev,Male,LG3,Autosome,0.789176121606655,B_Tbrev_anc,0.591629625828142,0.41565300742711,1.3339023050138747
OG0011215,T_conf,Male,LG3,Autosome,0.586542579408789,C_Tconf_anc,0.584707629781054,0.0045204259060729396,1.003138234451331
OG0011215,T_cast,Male,LG3,Autosome,0.615646158968575,D_Tfree-Tcast_anc,0.566172237601624,0.12086039582286714,1.0873831637816234
OG0011215,T_frem,Male,LG3,Autosome,0.511763759630417,D_Tfree-Tcast_anc,0.566172237601624,-0.14576302100746077,0.9039011905605119
OG0011216,G_corn,Male,LG3,Autosome,0.463775966515997,A_MRCA,0.263119622067438,0.8177092184871572,1.7626050192377156
